binding_energy_eV,raw_intensity,background,component:aromatic_C-C_C=C,component:C-N_C-Cl_methoxy_C,component:imide_N-C=O,component:acid_O-C=O,component:pi-pi_star,total_fit,residual
284.87971784452395,150895.05977533452,14179.816187426732,123404.00318163546,15625.186596980413,285.7405542333357,56.94505203754482,135.2951658660897,153686.98673817958,-2791.9269628450566
284.97971784452386,150283.7794420976,14232.67434605497,117878.39284684422,19115.205483889367,303.70543015469974,59.70706798743788,139.6843692017366,151729.36954413244,-1445.5901020348247
285.079717844524,149914.5612136178,14285.532504683331,109001.08523515999,23097.291156496074,323.39910430708824,62.673690186321316,144.29246382326602,146914.27415465607,3000.2870589617232
285.1797178445239,143819.2683361684,14338.39066331157,97918.50932447094,27492.25323947039,345.04782639346445,65.86549545157891,149.13617939831417,140309.20272849625,3510.06560767215
285.27971784452404,137133.6677483445,14391.248821939931,85753.9529845667,32160.210735244902,368.9156140112521,69.30569407789373,154.23449472122854,132897.8683445619,4235.799403782614
285.37971784452395,129258.72116723668,14444.10698056817,73435.57079531952,36890.06648376659,395.31206749502184,73.02054150051156,159.60911781133697,125397.68598646115,3861.035180775536
285.47971784452386,118921.55162431991,14496.96513919641,61653.56330790187,41390.94461558845,424.60231704339867,77.03982634295555,165.28508104627227,118208.40028711937,713.1513372005429
285.579717844524,110644.44533566339,14549.82329782477,50876.75196012133,45294.655533709054,457.2201134606335,81.39745131898417,171.2914750126584,111431.13983144744,-786.694495784046
285.6797178445239,102709.94732848638,14602.68145645301,41383.94787133915,48188.3238449598,493.68598631312346,86.1321275188829,177.66234766205912,104932.43363424602,-2222.4863057596376
285.77971784452404,93910.72839247761,14655.539615081372,33296.2227681057,49695.48289379651,534.6343049224258,91.28820780411917,184.4377979157966,98457.60558762592,-4546.877195148307
285.87971784452395,90945.82719519395,14708.39777370961,26609.44029508189,49592.09171749915,580.8569205329328,96.91669173047286,191.66529475768849,91779.36869331174,-833.5414981177892
285.97971784452386,83767.72988858163,14761.255932337852,21227.77719528561,47894.18367320156,633.3783165418088,103.07644315961103,199.40125370451625,84819.07281423097,-1051.34292564934
286.079717844524,78171.30220583225,14814.11409096621,16996.910705022052,44851.14369563551,693.5897730837298,109.83567337818496,207.71290188581946,77673.30683997151,497.995365860741
286.1797178445239,72674.82198133518,14866.972249594452,13734.166503132943,40850.094323646736,763.4896652290734,117.27375876776296,216.6804602718479,70548.6769606428,2126.1450206923764
286.27971784452404,65595.60540064287,14919.83040822281,11253.039123529186,36301.679005857084,846.1033966559639,125.48348638268187,226.39966628110494,63672.53508692882,1923.0703137140517
286.37971784452395,58504.613766331495,14972.688566851051,9380.613090869138,31565.31861806793,946.1842471864588,134.57386139896508,236.9846514760997,57236.363035849645,1268.25073048185
286.47971784452386,53257.51430665035,15025.546725479291,7967.795058064313,26921.629226265315,1071.3110040802076,144.67368673918202,248.5711767380985,51379.52687736641,1877.987429283945
286.579717844524,45978.22487422965,15078.404884107651,6893.383049577397,22572.203561568913,1233.4729223077102,155.93628206532262,261.3202106836167,46194.720910310614,-216.49603608096368
286.6797178445239,41834.53404983546,15131.26304273589,6063.612249568356,18648.718909629966,1451.130819612009,168.5460443101445,275.4218157763383,41738.692881632705,95.84116820275813
286.77971784452404,37926.89828767394,15184.12120136425,5408.932135231897,15223.482772329317,1751.5316704560823,182.72826123246566,291.09928043272726,38041.895321046744,-114.99703337280516
286.87971784452395,35523.742300787824,15236.97935999249,4879.528795553385,12319.919032453316,2172.7291391633044,198.76503035030032,308.61340454785375,35116.53476206065,407.20753872717614
286.97971784452386,31833.260792328034,15289.837518620732,4440.689708519869,9923.297760855603,2764.3837418605676,217.0228781836836,328.26681079174904,32963.498418832205,-1130.2376265041712
287.079717844524,30183.643363872463,15342.695677249092,4068.6693956877525,7991.708599035533,3586.1292817916365,238.00246741798026,350.4081157000603,31577.613536882054,-1393.9701730095912
287.1797178445239,30588.74257875206,15395.553835877332,3747.349602580337,6466.668890578314,4702.308432616324,262.4282801069267,375.4357544851865,30949.74479624442,-361.0022174923615
287.27971784452404,30976.15249742544,15448.411994505692,3465.7358910270295,5282.5097298612945,6172.386797370573,291.4062377390843,403.80121363902475,31064.251864142694,-88.09936671725518
287.37971784452395,31377.257918740204,15501.270153133933,3216.190817815341,4373.832122962682,8037.3518425109605,326.6876663619639,436.01138833784285,31891.34399112272,-514.0860723825172
287.47971784452386,32958.35370908619,15554.128311762172,2993.247113524091,3680.692100768756,10303.529660717242,371.08294376296533,472.62975043224634,33375.30988096747,-416.9561718812838
287.579717844524,35980.71921837499,15606.986470390533,2792.8415463460615,3151.5685465980264,12925.75148063878,429.05687638146355,514.2759907875143,35420.48091114238,560.2383072326047
287.6797178445239,39097.76372756457,15659.844629018771,2611.8346810279845,2744.4665107250653,15790.957340589785,507.496008027445,561.623790498702,37876.22295988776,1221.5407676768082
287.77971784452404,40923.33152272148,15712.702787647133,2447.7148778370465,2426.6632775796716,18702.000157329592,616.5532671096613,615.3963824962403,40521.03074999935,402.30077272212657
287.87971784452395,43843.56039854004,15765.560946275371,2298.4160591068544,2173.6235822060444,21364.94978780081,770.3480923734264,676.3595913142474,43049.25805907676,794.3023394632764
287.97971784452386,45208.35877355901,15818.419104903613,2162.2035420246493,1967.5347815017697,23400.692229997305,987.1572825047451,745.3120865506974,45081.31902748278,127.0397460762324
