binding_energy_eV,raw_intensity,background,component:carbonyl_O,component:acid_hydroxyl_OH,total_fit,residual
528.7000537109375,23439.13536790217,22395.99485122791,1987.7951441527257,354.1456993624318,24737.935694743068,-1298.8003268408975
528.8000537109374,23856.637658747404,22395.99485122791,2158.5402587884914,371.81783915886155,24926.352949175263,-1069.7152904278591
528.9000537109374,24164.21063936205,22395.99485122791,2357.2251277747373,390.83132988471306,25144.051308887363,-979.8406695253143
529.0000537109374,24903.215534630523,22395.99485122791,2592.9811207867674,411.3237486567659,25400.299720671446,-497.08418604092367
529.1000537109375,24930.366764043578,22395.99485122791,2879.0594412455184,433.45054642963464,25708.504838903064,-778.1380748594856
529.2000537109375,25041.119186701653,22395.99485122791,3234.4469693140004,457.38788970087126,26087.829710242782,-1046.710523541129
529.3000537109374,25737.447147239585,22395.99485122791,3685.767639281473,483.3360677971863,26565.09855830657,-827.651411066985
529.4000537109374,25714.533100662,22395.99485122791,4269.286055612338,511.5236363098926,27176.80454315014,-1462.2714424881415
529.5000537109374,26660.70192921049,22395.99485122791,5032.671416735642,542.2125650886605,27970.878833052215,-1310.176903841726
529.6000537109375,27484.503529166348,22395.99485122791,6036.006522769879,575.7048382749634,29007.706212272755,-1523.2026831064068
529.7000537109375,29298.680616410187,22395.99485122791,7351.383409390022,612.351280615132,30359.729541233064,-1061.0489248228769
529.8000537109374,30585.232835407118,22395.99485122791,9060.376095529733,652.563968197528,32108.93491495517,-1523.702079548053
529.9000537109374,32017.913660899598,22395.99485122791,11248.786607868507,696.834590106728,34341.61604920315,-2323.702388303551
530.0000537109374,34622.34509623753,22395.99485122791,13998.36257057359,745.7627925324559,37140.12021433396,-2517.7751180964333
530.1000537109375,38633.194961641966,22395.99485122791,17375.662381074253,800.101139355585,40571.75837165775,-1938.563410015784
530.2000537109375,43407.657051229406,22395.99485122791,21418.78267253815,860.8271273958461,44675.604651161906,-1267.9475999325005
530.3000537109374,49190.508813995024,22395.99485122791,26123.043857029857,929.2578035273056,49448.296511785076,-257.78769779005233
530.4000537109374,55294.1228381373,22395.99485122791,31426.681019421398,1007.2286367747464,54829.90450742406,464.21833071324363
530.5000537109374,62018.33822972739,22498.275950325653,37196.96440464972,1097.364328806405,60792.60468378178,1225.7335459456153
530.6000537109375,70344.68999206419,22763.85370764852,43216.38138354328,1203.472971346567,67183.70806253837,3160.9819295258203
530.7000537109375,77121.51097907321,23443.185590402863,49169.20513956311,1331.0927208786434,73943.48345084462,3178.0275282285875
