binding_energy_eV,raw_intensity,background,component:Cl_2p3/2,component:Cl_2p1/2,total_fit,residual
196.00005371093744,2182.8083542572795,2643.5610861043856,297.4230557006374,75.4769857053904,3016.4611275104135,-833.652773253134
196.10005371093735,2159.1434341503914,2657.1990701916184,312.9783206490092,78.26957125904474,3048.4469620996724,-889.303527949281
196.20005371093748,2163.5069138790445,2670.8370542788816,329.77907063325443,81.21959862688402,3081.83572353902,-918.3288096599754
196.3000537109374,2094.1350440587757,2684.475038366114,347.9610282020315,84.33909245110065,3116.775159019246,-1022.6401149604703
196.40005371093753,2202.5366455738927,2698.1130224533777,367.6787870895295,87.64124390877924,3153.4330534516866,-950.896407877794
196.50005371093744,2125.622414247452,2711.7510065406104,389.10902596366253,91.14054872627798,3192.000581230551,-1066.3781669830987
196.60005371093735,2153.980721949428,2725.3889906278428,412.4543737265995,94.85296455639535,3232.6963289108376,-1078.7156069614098
196.70005371093748,2171.976262061539,2739.026974715106,437.94808034417014,98.7960908738791,3275.7711459331554,-1103.7948838716165
196.8000537109374,2150.6426009282677,2752.664958802339,465.85968890887364,102.98937513326173,3321.5140228444743,-1170.8714219162066
196.90005371093753,2256.6934043636043,2766.3029428896025,496.5019591785966,107.45434964505012,3370.2592517132493,-1113.565847349645
197.00005371093744,2335.5383719353495,2779.940926976835,530.2393646502155,112.21490449093807,3422.3951961179882,-1086.8568241826388
197.10005371093735,2296.8633289728746,2793.5789110640676,567.4985807774806,117.29760285393138,3478.3750946954797,-1181.511765722605
197.20005371093748,2230.2153950384936,2807.216895151331,608.781511264798,122.73204642971355,3538.7304528458426,-1308.515057807349
197.3000537109374,2370.731331349686,2820.8548792385636,654.6815805439768,128.55130017235473,3604.087759954895,-1233.3564286052087
197.40005371093753,2487.6519807915483,2834.492863325827,705.9042924254036,134.79238758511707,3675.1895433363475,-1187.5375625447991
197.50005371093744,2520.74007238769,2848.1308474130597,763.2935135970641,141.49687019254236,3752.921231202666,-1232.1811588149762
197.60005371093735,2652.0259362559646,2861.7688315002924,827.8658367300575,148.71152785031228,3838.346196080662,-1186.3202598246976
197.70005371093748,2582.2658503518087,2875.4068155875557,900.8573522771046,156.4891603245161,3932.7533281891765,-1350.4874778373678
197.8000537109374,2718.826722019346,2889.044799674788,983.7917460865345,164.88953531661977,4037.7260810779426,-1318.8993590585965
197.90005371093753,2825.0865486957077,2902.6827837620517,1078.5891840719328,173.98051410102917,4155.252481935014,-1330.165933239306
198.00005371093744,3037.653541177512,2916.3207678492845,1187.7583604397073,183.83939354475598,4287.918521833748,-1250.2649806562358
198.10005371093735,3082.2435825906596,2929.958751936517,1314.7597306375635,194.55451298182174,4439.2729955559025,-1357.029412965243
198.20005371093748,3538.3644762446083,2943.5967360237805,1464.7088775524157,206.22718686331706,4614.532800439513,-1076.168324194905
198.3000537109374,3816.7975161570735,2957.234720111013,1645.7113721359626,218.97404017207373,4821.920132419049,-1005.1226162619755
198.40005371093753,3920.0236551301355,2970.8727041982766,1871.2641610739233,232.92984445445757,5075.066709726658,-1155.0430545965223
198.50005371093744,4464.28312079945,2984.510688285509,2164.2453913032164,248.25097958928464,5397.0070591780095,-932.7239383785591
198.60005371093735,4964.483760527733,2998.148672372741,2562.8812202292384,265.11968232509264,5826.1495749270725,-861.66581439934
198.70005371093748,5934.941008394295,3011.7866564600054,3128.490424289788,283.74929038876815,6424.026371138561,-489.0853627442666
198.8000537109374,7044.453734171213,3025.4246405472377,3953.5703492066386,304.3907556323805,7283.3857453862565,-238.93201121504353
198.90005371093753,8289.533239584944,3039.062624634501,5166.972351969638,327.3407902720229,8533.375766876161,-243.84252729121727
199.00005371093744,10682.121590115803,3052.7006087217337,6931.123181436742,352.95214621267877,10336.775936371154,345.3456537446491
199.10005371093735,13465.200540134303,3066.3385928089665,9425.675326162043,381.64675679850615,12873.660675769515,591.5398643647877
199.20005371093748,16902.172020181384,3079.9765768962297,12813.937573253748,413.9329183650775,16307.847068515055,594.3249516663291
199.3000537109374,21794.17208211567,3093.614560983462,17193.251344146927,450.4286761385192,20737.294581268907,1056.8775008467637
199.40005371093753,27343.595546508903,3107.252545070726,22536.001052575994,491.8958730433302,26135.14947069005,1208.4460758188543
199.50005371093744,33502.48275592179,3120.8905291579586,28629.39137517877,539.2945920359231,32289.57649637265,1212.9062595491378
199.60005371093735,40007.32047064066,3134.528513245191,35016.66380174967,593.8791802198035,38745.071495214666,1262.248975425995
199.70005371093748,44943.8970806932,3148.166497332454,40944.50379556414,657.3798653188794,44750.05015821547,193.8469224777291
199.8000537109374,48793.28863575126,3161.804481419687,45377.959555442416,732.3544387761381,49272.118475638235,-478.8298398869738
199.90005371093753,50537.49809126904,3175.4424655069506,47253.553309582625,822.8556860681238,51251.851461157705,-714.3533698886677
200.00005371093744,49831.4883372837,3189.080449594183,46028.01485635448,935.6320805368532,50152.727386485516,-321.23904920181667
200.10005371093735,46282.8889262734,3202.7184336814153,42063.1919055334,1082.1226956514645,46348.03303486628,-65.14410859288182
200.20005371093748,41638.21956493215,3216.3564177686794,36362.21416964826,1281.440610114953,40860.01119753189,778.2083674002643
200.3000537109374,35432.1099013376,3229.9944018559117,29999.38110038767,1564.245212144605,34793.620714388184,638.4891869494168
200.40005371093753,29745.468779826268,3243.632385943175,23794.771839469897,1976.785174604026,29015.189400017098,730.2793798091698
200.50005371093744,24560.66317454671,3257.270370030408,18265.155796100884,2583.486175984197,24105.91234211549,454.75083243121844
200.60005371093735,20155.26972945115,3270.9083541176406,13670.858154009136,3465.5615907174747,20407.328098844253,-252.05836939310393
200.70005371093748,17525.309566674117,3284.546338204904,10074.304004683238,4712.8376630830935,18071.688005971235,-546.3784392971174
200.8000537109374,16118.172057634467,3298.184322292136,7399.900418139518,6406.9687866252225,17105.053527056876,-986.8814694224093
200.90005371093753,16307.278983125136,3311.8223063794,5493.885703078753,8596.625672076927,17402.33368153508,-1095.0546984099456
201.00005371093744,17956.788824597414,3325.4602904666326,4176.6818090013885,11268.000526285537,18770.142625753557,-813.3538011561432
201.10005371093735,19964.194453546745,3339.098274553865,3280.219050693114,14314.695687586678,20934.013012833657,-969.8185592869122
201.20005371093748,22710.682136831794,3352.7362586411286,2667.8077090331058,17508.331900879322,23528.875868553558,-818.1937317217635
201.3000537109374,25183.794304465715,3366.374242728361,2239.3826509386995,20472.25189777978,26078.008791446842,-894.2144869811273
