binding_energy_eV,raw_intensity,background,component:imide_N-C=O,total_fit,residual
401.8000537109374,26031.365838548452,25352.931612061282,662.8050257680597,26015.73663782934,15.629200719111395
401.9000537109375,26279.81642268345,25353.43252157424,601.3510398043659,25954.783561378605,325.0328613048441
402.00005371093744,26432.256581958893,25363.849589575777,548.7757408719489,25912.625330447725,519.6312515111676
402.10005371093735,26435.025555873828,25380.50339186849,503.1071095025352,25883.610501371026,551.4150545028024
402.2000537109375,25862.087111309585,25398.17584116349,463.00867201306187,25861.18451317655,0.9025981330341892
402.3000537109374,26552.272843195016,25398.20477253313,427.5267732755422,25825.73154580867,726.5412973863458
402.4000537109375,26197.885256001482,25421.489887982283,395.94469558778826,25817.43458357007,380.4506724314124
402.50005371093744,26285.22135319486,25433.68305414402,367.6999201985054,25801.382974342527,483.8383788523315
402.60005371093735,25736.193832228935,25449.18971964278,342.33677121222166,25791.526490855,-55.332658626066404
402.7000537109375,25949.31290445059,25449.18971964278,319.4782221530351,25768.66794179582,180.64496265477283
402.8000537109374,25453.218724499133,25454.979259778556,298.8079888231194,25753.787248601675,-300.56852410254214
402.9000537109375,25814.104345688844,25454.979259778556,280.0582755960078,25735.037535374566,79.06681031427797
403.00005371093744,25619.346114939286,25457.513294960034,263.00081552606196,25720.514110486096,-101.16799554680983
403.10005371093735,25364.0946882744,25457.513294960034,247.43999386244653,25704.953288822482,-340.8586005480829
403.2000537109375,25376.018768928927,25457.513294960034,233.20740442649438,25690.72069938653,-314.70193045760243
403.3000537109374,25325.8931017437,25457.513294960034,220.15745899349844,25677.67075395353,-351.777652209832
403.4000537109375,25549.667244885055,25457.513294960034,208.16380508884598,25665.67710004888,-116.0098551638257
403.50005371093744,25623.622464500426,25457.513294960034,197.11638071156804,25654.6296756716,-31.007211171174276
403.60005371093735,25239.24451439771,25457.513294960034,186.9189784824951,25644.43227344253,-405.18775904482027
403.7000537109375,25176.4397395937,25457.513294960034,177.4872210651871,25635.000516025222,-458.56077643152094
403.8000537109374,25062.15861863635,25457.513294960034,168.74687081923494,25626.26016577927,-564.10154714292
403.9000537109375,25357.296746002194,25457.513294960034,160.6324125316671,25618.1457074917,-260.84896148950793
404.00005371093744,25307.956970073727,25457.513294960034,153.0858603217904,25610.599155281823,-302.64218520809663
404.10005371093735,25396.17213556906,25457.513294960034,146.05574938573497,25603.569044345768,-207.39690877670728
404.2000537109375,25506.673088350723,25457.513294960034,139.49628079025294,25597.009575750286,-90.33648739956334
404.3000537109374,25809.067603285974,25457.513294960034,133.36659350335512,25590.87988846339,218.18771482258308
404.4000537109375,25235.77338287857,25464.50605192747,127.63014261298993,25592.13619454046,-356.3628116618893
404.50005371093744,25538.298682536915,25464.50605192747,122.25416649845101,25586.760218425923,-48.46153588900779
404.60005371093735,25994.505980540827,25464.50605192747,117.20922878408668,25581.715280711556,412.79069982927103
404.7000537109375,25556.09066199977,25477.735690629394,112.46882338092455,25590.20451401032,-34.113852010548726
404.8000537109374,25214.32545304665,25477.735690629394,108.0090329281363,25585.74472355753,-371.41927051087987
404.9000537109375,25545.54949692259,25477.735690629394,103.80823257979038,25581.543923209185,-35.99442628659381
405.00005371093744,25790.072259191325,25477.735690629394,99.84683241737442,25577.582523046767,212.48973614455826
405.10005371093735,25653.16207233352,25484.545831174342,96.10705286263017,25580.652884036972,72.50918829654984
405.2000537109375,25313.63489348561,25486.86969844191,92.57272836676916,25579.44242680868,-265.80753332306995
405.3000537109374,25645.733805542073,25486.86969844191,89.22913539594556,25576.098833837856,69.6349717042176
405.4000537109375,25641.281178048805,25489.101449107726,86.06284134963246,25575.16429045736,66.11688759144454
405.50005371093744,25735.338309060236,25491.22044769853,83.06157156159082,25574.28201926012,161.05628980011534
405.60005371093735,25496.5355247885,25496.38218391361,80.2140919604098,25576.59627587402,-80.06075108551886
405.7000537109375,25433.062855531425,25496.38218391361,77.51010532485806,25573.89228923847,-140.8294337070438
405.8000537109374,25623.875126801497,25496.38218391361,74.94015936930042,25571.32234328291,52.552783518585784
405.9000537109375,25924.585452454623,25498.066462780753,72.49556514717113,25570.562027927925,354.02342452669836
406.00005371093744,25267.971528620288,25509.412652905976,70.16832447395934,25579.580977379934,-311.6094487596456
406.10005371093735,25392.14467531361,25509.412652905976,67.95106525130527,25577.36371815728,-185.21904284366974
406.2000537109375,25324.583554747915,25509.412652905976,65.83698372723806,25575.249636633213,-250.6660818852979
406.3000537109374,25642.385374196903,25509.412652905976,63.81979285761966,25573.232445763595,69.15292843330826
406.4000537109375,25987.81297971031,25511.62895388017,61.893676044935376,25573.522629925104,414.29034978520576
406.50005371093744,25726.873196032426,25524.90665416986,60.05324562565787,25584.959899795518,141.91329623690763
406.60005371093735,25658.048189255398,25529.45487091911,58.293505558488604,25587.7483764776,70.29981277779734
406.7000537109375,25582.424240253593,25531.707928351476,56.609817835872434,25588.31774618735,-5.893505933756387
406.8000537109374,25462.328018901622,25531.707928351476,54.99787220112629,25586.7058005526,-124.37778165097916
406.9000537109375,25201.836949347402,25531.707928351476,53.45365880537787,25585.161587156854,-383.3246378094518
407.00005371093744,25596.951761852535,25531.707928351476,51.97344348344134,25583.68137183492,13.270390017616592
407.10005371093735,25634.098109363662,25532.133234859884,50.553745366356985,25582.68698022624,51.411129137421085
407.2000537109375,25470.01515956811,25533.780923858245,49.19131658219303,25582.97224044044,-112.95708087232924
407.3000537109374,25499.346325684743,25533.780923858245,47.88312382585425,25581.6640476841,-82.31772199935585
407.4000537109375,25458.528565663164,25533.780923858245,46.626331604153116,25580.407255462396,-121.87868979923223
407.50005371093744,25623.997572100434,25533.780923858245,45.418286984755596,25579.199210843002,44.79836125743168
407.60005371093735,25550.609037331593,25535.216678486864,44.25650569690364,25579.473184183767,-28.8641468521746
407.7000537109375,25557.6636504026,25535.216678486864,43.138659449016345,25578.355337935882,-20.691687533282675
407.8000537109374,25294.061986758086,25535.216678486864,42.0625643431127,25577.279242829976,-283.21725607189
407.9000537109375,25400.059545461314,25535.216678486864,41.02617027913978,25576.242848766004,-176.18330330468962
408.00005371093744,25292.224328966957,25535.216678486864,40.02755125393287,25575.244229740798,-283.0199007738411
