binding_energy_eV,raw_intensity,background,component:imide_N-C=O,total_fit,residual
402.10005371093735,26435.025555873828,25360.996646344207,503.2033157404771,25864.199962084684,570.8255937891445
402.2000537109375,25862.087111309585,25363.64013272016,463.0959128489098,25826.73604556907,35.35106574051679
402.3000537109374,26552.272843195016,25366.283619096106,427.60654098953336,25793.89016008564,758.3826831093756
402.4000537109375,26197.885256001482,25368.927105472056,396.01803097555603,25764.94513644761,432.9401195538703
402.50005371093744,26285.22135319486,25371.570591848,367.7676069409348,25739.338198788937,545.8831544059212
402.60005371093735,25736.193832228935,25374.214078223948,342.39943745196865,25716.613515675916,19.580316553019657
402.7000537109375,25949.31290445059,25376.857564599897,319.5363931214493,25696.393957721346,252.91894672924536
402.8000537109374,25453.218724499133,25379.501050975843,298.86211495700917,25678.363165932853,-225.1444414337202
402.9000537109375,25814.104345688844,25382.144537351796,280.10874876256474,25662.253286114363,151.85105957448104
403.00005371093744,25619.346114939286,25384.788023727742,263.04797947229696,25647.83600320004,-28.489888260752195
403.10005371093735,25364.0946882744,25387.431510103685,247.4841517176336,25634.915661821316,-270.82097354691723
403.2000537109375,25376.018768928927,25390.074996479638,233.24882453724854,25623.323821016886,-247.30505208795876
403.3000537109374,25325.8931017437,25392.718482855584,220.19637968214764,25612.91486253773,-287.02176079403216
403.4000537109375,25549.667244885055,25395.361969231533,208.200438630743,25603.562407862275,-53.895162977220025
403.50005371093744,25623.622464500426,25398.00545560748,197.15091670118872,25595.15637230867,28.466092191756616
403.60005371093735,25239.24451439771,25400.648941983425,186.95158670158355,25587.60052868501,-348.35601428729933
403.7000537109375,25176.4397395937,25403.292428359375,177.51805393729958,25580.810482296674,-404.3707427029731
403.8000537109374,25062.15861863635,25405.93591473532,168.7760655175075,25574.71198025283,-512.5533616164794
403.9000537109375,25357.296746002194,25408.579401111274,160.66009279431205,25569.239493905585,-211.94274790339114
404.00005371093744,25307.956970073727,25411.22288748722,153.11213802036332,25564.335025507582,-256.3780554338555
404.10005371093735,25396.17213556906,25413.866373863166,146.08072588362901,25559.947099746794,-163.77496417773364
404.2000537109375,25506.673088350723,25416.509860239115,139.52004812269078,25556.029908361805,-49.35682001108216
404.3000537109374,25809.067603285974,25419.15334661506,133.3892354050635,25552.542582020124,256.5250212658502
404.4000537109375,25235.77338287857,25421.79683299101,127.65173541554307,25549.448568406555,-313.67518552798356
404.50005371093744,25538.298682536915,25424.440319366957,122.27477991579445,25546.715099282752,-8.416416745836614
404.60005371093735,25994.505980540827,25427.083805742903,117.22892660186932,25544.312732344773,450.1932481960539
404.7000537109375,25556.09066199977,25429.727292118856,112.48766406286684,25542.214956181724,13.87570581804539
404.8000537109374,25214.32545304665,25432.3707784948,108.02707015066167,25540.39784864546,-326.07239559881054
404.9000537109375,25545.54949692259,25435.01426487075,103.8255157044726,25538.839780575225,6.709716347366339
405.00005371093744,25790.072259191325,25437.657751246697,99.86340690935077,25537.521158156047,252.5511010352784
405.10005371093735,25653.16207233352,25440.301237622643,96.12296066195117,25536.424198284596,116.73787404892573
405.2000537109375,25313.63489348561,25442.944723998593,92.5880082186603,25535.532732217252,-221.89783873164197
405.3000537109374,25645.733805542073,25445.58821037454,89.24382314511877,25534.83203351966,110.90177202241466
405.4000537109375,25641.281178048805,25448.23169675049,86.07697020307181,25534.30866695356,106.97251109524586
405.50005371093744,25735.338309060236,25450.875183126434,83.07517232363445,25533.95035545007,201.38795361016673
