binding_energy_eV,raw_intensity,background,component:carbonyl_O,component:acid_hydroxyl_OH,total_fit,residual
539.0000537109374,27026.654946791015,26785.18738130969,201.1469424550317,166.0358028658806,27152.3701266306,-125.7151798395862
539.1000537109375,27438.721513820783,26817.047874061198,196.17439997038687,160.87339728898738,27174.09567132057,264.62584250021246
539.2000537109375,27149.96844974984,26848.908366812706,191.38353572872538,155.94712248231164,27196.239025023744,-46.270575273905706
539.3000537109374,27409.533622487023,26880.768859564178,186.76562744637826,151.24284949514603,27218.7773365057,190.75628598132243
539.4000537109374,26999.141987493877,26912.629352315686,182.31246880631807,146.7474865244332,27241.689307646437,-242.54732015256013
539.5000537109374,26922.805545153296,26944.489845067194,178.0163333477528,142.44888922400148,27264.955067638948,-342.1495224856517
539.6000537109375,27231.390323581563,26976.3503378187,173.86994126308852,138.33577989996022,27288.55605898175,-57.16573540018726
539.7000537109375,26651.920001753355,27008.21083057021,169.8664288384843,134.39767460401106,27312.474934012705,-660.5549322593506
539.8000537109374,27438.74397541038,27040.07132332168,165.9993203006893,130.62481725781592,27336.695460880186,102.04851453019364
539.9000537109374,27010.142174433455,27071.93181607319,162.26250185649783,127.00812004675657,27361.202437976444,-351.06026354298956
540.0000537109374,26847.487627753657,27103.792308824697,158.65019773230094,123.53910941275176,27385.98161596975,-538.4939882160943
540.1000537109375,27426.406230507346,27135.652801576205,155.15694803984317,120.2098770549514,27411.019626671,15.386603836344875
540.2000537109375,26775.14837971864,27167.513294327713,151.77758831121673,117.01303541633015,27436.30391805526,-661.1555383366176
540.3000537109374,26395.001753811553,27199.37378707918,148.50723056103575,113.94167719434934,27461.822694834565,-1066.820941023012
540.4000537109374,26296.726909838064,27231.234279830693,145.34124574716338,110.98933846649874,27487.564864044354,-1190.8379542062903
540.5000537109374,26374.542775032183,27263.094772582197,142.2752475134701,108.1499650676711,27513.519985163337,-1138.9772101311537
540.6000537109375,27201.80082764332,27294.95526533371,139.30507710877094,105.41788189660063,27539.67822433908,-337.87739669575967
540.7000537109375,26339.435586505057,27326.815758085213,136.42678938591825,102.7877648641986,27566.03031233533,-1226.594725830273
540.8000537109374,26171.37012434698,27358.67625083669,133.63663979367516,100.25461522776006,27592.567505858122,-1421.1973815111414
540.9000537109374,25846.69271870277,27390.536743588193,130.93107228185323,97.8137360825183,27619.281551952565,-1772.5888332497962
541.0000537109374,26688.11003898678,27422.397236339704,128.30670804733833,95.46071080634466,27646.164655193388,-958.0546162066094
541.1000537109375,26947.30944287483,27454.25772909121,125.76033505490412,93.19138327473341,27673.209447420846,-725.9000045460161
541.2000537109375,26798.206552363477,27486.11822184272,123.28889827259245,91.00183968228882,27700.4089597976,-902.2024074341243
541.3000537109374,26492.272999625424,27517.97871459419,120.8894905665889,88.88839182369175,27727.75659698447,-1235.4835973590452
541.4000537109374,26478.95735265085,27549.839207345696,118.5593442052446,86.84756170205324,27755.246113252993,-1276.2887606021432
541.5000537109374,26250.808300037224,27581.699700097204,116.29582292622305,84.87606734587443,27782.8715903693,-1532.0632903320766
541.6000537109375,26824.792546887067,27613.560192848712,114.09641452453167,82.97080972755421,27810.627417100797,-985.83487021373
541.7000537109375,26254.483645542794,27645.42068560022,111.95872392280947,81.12886068698802,27838.50827021002,-1584.024624667225
541.8000537109374,26696.50297016457,27677.28117835169,109.8804666883824,79.34745177313795,27866.509096813214,-1170.0061266486446
541.9000537109374,26762.454858506077,27709.1416711032,107.85946296450537,77.62396392484156,27894.625097992546,-1132.1702394864697
542.0000537109374,26504.98343448816,27741.002163854708,105.89363178589934,75.95591791966416,27922.85171356027,-1417.8682790721105
542.1000537109375,26104.182180839543,27772.862656606216,103.98098575101724,74.34096552624483,27951.18460788348,-1847.0024270439353
542.2000537109375,26504.85742611766,27804.723149357724,102.11962602574869,72.77688130167704,27979.61965668515,-1474.7622305674886
542.3000537109374,27029.426816825777,27836.583642109195,100.30773765522873,71.26155498082727,28008.152934745252,-978.7261179194757
542.4000537109374,26639.777804599056,27868.444134860703,98.5435851622451,69.79298440935382,28036.7807044323,-1397.0028998332455
542.5000537109374,27301.544959186565,27900.30462761221,96.82550841244958,68.36926897658915,28065.49940500125,-763.9544458146847
542.6000537109375,27148.327076261296,27932.16512036372,95.15191872803531,66.98860350832325,28094.305642600077,-945.9785663387811
542.7000537109375,26918.707776233834,27964.025613115227,93.52129523301105,65.64927258313203,28123.19618093137,-1204.4884046975349
542.8000537109374,27519.81124224908,27995.8861058667,91.93218141444282,64.34964523906022,28152.167932520202,-632.3566902711209
542.9000537109374,27471.46452190142,28027.746598618207,90.38318188520913,63.08817004036144,28181.217950543778,-709.7534286423579
543.0000537109374,26885.710680810906,28059.60709136971,88.87295933492751,61.8633704766415,28210.343421181282,-1324.6327403703763
543.1000537109375,26852.815218548407,28091.467584121223,87.40023165663665,60.673840669065974,28239.541656446927,-1386.72643789852
543.2000537109375,27241.608935399512,28123.328076872727,85.96376923778807,59.51824136048898,28268.810087471003,-1027.2011520714914
543.3000537109374,26738.190712617943,28155.188569624203,84.56239240490076,58.39529616827467,28298.14625819738,-1559.9555455794361
543.4000537109374,26768.210972146964,28187.049062375707,83.19496901200037,57.30378808034972,28327.547819468058,-1559.336847321094
543.5000537109374,27422.193154621244,28218.90955512722,81.86041216370396,56.24255617665387,28357.012523467576,-934.8193688463325
543.6000537109375,26947.331947111554,28250.770047878723,80.5576780644057,55.21049255956952,28386.538218502697,-1439.2062713911437
543.7000537109375,27338.33894572266,28282.630540630234,79.28576398567556,54.206539478283446,28416.122844094192,-1077.7838983715337
543.8000537109374,27427.959511665325,28314.491033381702,78.04370634450359,53.22968663321692,28445.764426359423,-1017.8049146940975
543.9000537109374,28097.429452064713,28346.351526133214,76.8305788855357,52.27896864776486,28475.461073666516,-378.03162160180364
544.0000537109374,27835.04583054839,28378.21201888472,75.64549096094538,51.353462695611874,28505.210972541277,-670.1651419928858
