binding_energy_eV,raw_intensity,background,component:imide_N-C=O,total_fit,residual
394.8561077204606,25418.709679471995,25160.09168177218,90.9062093808942,25250.997891153074,167.7117883189203
394.9561077204605,25015.267540900648,25162.735168148123,94.34477834772596,25257.07994649585,-241.81240559520302
395.05610772046066,25492.83987267261,25165.378654524076,97.98136594304067,25263.360020467117,229.47985220549526
395.15610772046057,25397.97826125919,25168.022140900022,101.83140535237162,25269.853546252394,128.1247150067975
395.2561077204607,25533.406010846338,25170.665627275972,105.91185596391726,25276.57748323989,256.8285276064489
395.3561077204606,25277.410325385023,25173.309113651918,110.2413872096778,25283.550500861595,-6.14017547657204
395.4561077204605,25350.837167630267,25175.952600027864,114.84058862987858,25290.793188657743,60.0439789725242
395.55610772046066,25538.19660107506,25178.596086403817,119.732210498808,25298.328296902626,239.86830417243254
395.65610772046057,25029.38751362562,25181.23957277976,124.94144016976199,25306.18101294952,-276.7934993238996
395.7561077204607,25271.017264208196,25183.883059155713,130.4962202904571,25314.37927944617,-43.36201523797354
395.8561077204606,24998.33973375662,25186.52654553166,136.42761624921118,25322.954161780868,-324.6144280242479
395.9561077204605,25487.686269731326,25189.170031907604,142.77024169015965,25331.940273597764,155.74599613356258
396.05610772046066,24790.49655318945,25191.813518283554,149.56275274660976,25341.376271030163,-550.8797178407149
396.15610772046057,24853.50854405895,25194.4570046595,156.8484238719768,25351.305428531476,-497.79688447252556
396.2561077204607,24676.769826936183,25197.10049103545,164.67582090396107,25361.77631193941,-685.0064850032286
396.3561077204606,25285.164305256232,25199.743977411395,173.09959041777927,25372.843567829175,-87.67926257294312
396.4561077204605,25501.190041659043,25202.38746378734,182.1813886891814,25384.56885247652,116.62118918252236
396.55610772046066,25325.952024052993,25205.030950163295,191.99097892630311,25397.0219290896,-71.06990503660563
396.65610772046057,25341.653324363117,25207.674436539237,202.60753214796893,25410.281968687206,-68.62864432408969
396.7561077204607,25494.895613727866,25210.31792291519,214.12117558532614,25424.439098500516,70.45651522734988
396.8561077204606,25300.678120127974,25212.961409291136,226.63484331015812,25439.596252601295,-138.91813247332175
396.9561077204605,25141.37948676615,25215.604895667082,240.2664977316506,25455.87139339873,-314.49190663258196
397.05610772046066,25588.78021996533,25218.24838204303,255.1518088693592,25473.40019091239,115.38002905293979
397.15610772046057,24923.919553567834,25220.891868418978,271.44740307122777,25492.339271490204,-568.4197179223702
397.2561077204607,25059.336054072814,25223.535354794927,289.3348284672166,25512.870183262145,-453.534129189331
397.3561077204606,25233.535750890023,25226.178841170873,309.02544058712084,25535.204281757993,-301.6685308679698
397.4561077204605,25152.903121505933,25228.82232754682,330.7665103018877,25559.588837848707,-406.68571634277396
397.55610772046066,25428.944025319455,25231.465813922772,354.849047368496,25586.314861291266,-157.37083597181118
397.65610772046057,25708.808950251874,25234.109300298715,381.618223996203,25615.727524294918,93.08142595695608
397.7561077204607,25316.67557749028,25236.752786674668,411.4880921256954,25648.240878800363,-331.56530131008185
397.8561077204606,25469.252608372513,25239.396273050614,444.9639228754518,25684.360195926067,-215.10758755355346
397.9561077204605,25093.728029834296,25242.03975942656,482.67864287082654,25724.718402297385,-630.9903724630894
398.05610772046066,25322.639383761507,25244.68324580251,525.4555046552946,25770.138750457805,-447.49936669629824
398.15610772046057,26221.218888035957,25247.326732178455,574.4184847673472,25821.7452169458,399.47367109015613
398.2561077204607,26035.499511853694,25249.970218554405,631.1857461079662,25881.155964662372,154.3435471913217
398.3561077204606,25971.784566082108,25252.61370493035,698.1990116871466,25950.812716617496,20.971849464611296
398.4561077204605,26390.327800047628,25255.257191306297,779.2584568485186,26034.515648154815,355.81215189281284
398.55610772046066,26353.46802673162,25257.90067768225,880.3384162501226,26138.239093932374,215.22893279924756
398.65610772046057,26380.208341347185,25260.544164058196,1010.736369012859,26271.280533071054,108.92780827613024
398.7561077204607,26548.85138011555,25263.187650434145,1184.534026326482,26447.721676760626,101.12970335492355
398.8561077204606,26711.395576732175,25265.83113681009,1422.2063490080086,26688.0374858181,23.358090914076456
398.9561077204605,27246.12729019356,25268.474623186037,1752.0029371395094,27020.477560325548,225.6497298680115
399.05610772046066,27655.705943305253,25271.118109561987,2210.486087072474,27481.60419663446,174.10174667079264
399.15610772046057,27872.201979335667,25273.761595937933,2841.4307088064916,28115.192304744425,-242.9903254087585
399.2561077204607,28827.98286876976,25276.405082313886,3692.3004650971984,28968.705547411086,-140.72267864132664
399.3561077204606,29825.008282380026,25279.04856868983,4807.824675860715,30086.873244550545,-261.864962170519
399.4561077204605,31139.119545698406,25281.692055065774,6220.818972902948,31502.51102796872,-363.39148227031546
399.55610772046066,33194.30665740926,25284.335541441727,7941.120989711889,33225.45653115361,-31.14987374435441
399.65610772046057,35477.014271057924,25286.979027817673,9943.914350433717,35230.89337825139,246.12089280653163
399.7561077204607,37613.65535373489,25289.622514193623,12158.314011685812,37447.936525879435,165.71882785545313
399.8561077204606,39870.24464338555,25292.26600056957,14456.11459742842,39748.38059799799,121.86404538756324
399.9561077204605,41830.823751229276,25294.909486945515,16641.580278483038,41936.48976542855,-105.6660141992761
400.05610772046066,43999.84032644388,25297.552973321464,18451.6351095131,43749.18808283456,250.65224360932189
400.15610772046057,44824.89449265437,25300.19645969741,19592.084039414516,44892.28049911193,-67.3860064575565
400.2561077204607,45122.12329707132,25302.839946073364,19832.24025643301,45135.080202506375,-12.956905435057706
400.3561077204606,44379.899650260995,25305.483432449306,19118.35969244364,44423.84312489294,-43.94347463194572
400.4561077204605,42388.05353588478,25308.12691882525,17604.77313886913,42912.90005769438,-524.8465218096026
400.55610772046066,40981.67916084321,25310.770405201205,15569.198710026962,40879.96911522817,101.71004561504378
400.65610772046057,38853.487773578614,25313.41389157715,13298.195719341878,38611.609610919026,241.87816265958827
400.7561077204607,36363.22556298386,25316.0573779531,11022.392170545809,36338.44954849891,24.77601448495261
400.8561077204606,34140.477560705986,25318.700864329046,8902.467509817581,34221.168374146626,-80.69081344064034
400.9561077204605,32805.45712515911,25321.344350704992,7036.3306584265465,32357.67500913154,447.78211602757074
401.05610772046066,31026.61577848726,25323.987837080942,5470.244264165891,30794.23210124683,232.38367724042837
401.15610772046057,29434.82168479309,25326.631323456888,4210.107784433027,29536.739107889916,-101.9174230968274
401.2561077204607,28229.861299532735,25329.27480983284,3233.0524126895907,28562.327222522432,-332.465922989697
401.3561077204606,27565.52180031133,25331.918296208787,2498.965505317212,27830.883801525997,-265.36200121466754
401.4561077204605,27069.748762668067,25334.56178258473,1960.7529160066563,27295.314698591385,-225.56593592331774
401.55610772046066,27144.16281108357,25337.205268960683,1572.1940266486854,26909.399295609368,234.763515474202
401.65610772046057,26673.443929826306,25339.84875533663,1292.8767218439289,26632.725477180556,40.718452645749494
401.7561077204607,26135.986355507674,25342.492241712578,1090.4129604952718,26432.90520220785,-296.9188467001768
401.8561077204606,26262.24879240034,25345.135728088524,940.6085249835484,26285.744253072073,-23.49546067173287
401.9561077204605,25938.368459664514,25347.77921446447,826.4090133393371,26174.188227803807,-235.81976813929214
402.05610772046066,26331.784941436854,25350.42270084042,736.3416948568619,26086.764395697282,245.0205457395714
402.15610772046057,26031.365838548452,25353.066187216366,662.948720686756,26016.01490790312,15.350930645330664
402.2561077204607,26279.81642268345,25355.70967359232,601.47352274974,25957.18319634206,322.6332263413897
402.3561077204606,26432.256581958893,25358.353159968265,548.883215145766,25907.23637511403,525.0202068448634
402.4561077204605,26435.025555873828,25360.996646344207,503.2033157404771,25864.199962084684,570.8255937891445
402.55610772046066,25862.087111309585,25363.64013272016,463.0959128489098,25826.73604556907,35.35106574051679
402.65610772046057,26552.272843195016,25366.283619096106,427.60654098953336,25793.89016008564,758.3826831093756
402.7561077204607,26197.885256001482,25368.927105472056,396.01803097555603,25764.94513644761,432.9401195538703
402.8561077204606,26285.22135319486,25371.570591848,367.7676069409348,25739.338198788937,545.8831544059212
402.9561077204605,25736.193832228935,25374.214078223948,342.39943745196865,25716.613515675916,19.580316553019657
403.05610772046066,25949.31290445059,25376.857564599897,319.5363931214493,25696.393957721346,252.91894672924536
403.15610772046057,25453.218724499133,25379.501050975843,298.86211495700917,25678.363165932853,-225.1444414337202
403.2561077204607,25814.104345688844,25382.144537351796,280.10874876256474,25662.253286114363,151.85105957448104
403.3561077204606,25619.346114939286,25384.788023727742,263.04797947229696,25647.83600320004,-28.489888260752195
403.4561077204605,25364.0946882744,25387.431510103685,247.4841517176336,25634.915661821316,-270.82097354691723
403.55610772046066,25376.018768928927,25390.074996479638,233.24882453724854,25623.323821016886,-247.30505208795876
403.65610772046057,25325.8931017437,25392.718482855584,220.19637968214764,25612.91486253773,-287.02176079403216
403.7561077204607,25549.667244885055,25395.361969231533,208.200438630743,25603.562407862275,-53.895162977220025
403.8561077204606,25623.622464500426,25398.00545560748,197.15091670118872,25595.15637230867,28.466092191756616
403.9561077204605,25239.24451439771,25400.648941983425,186.95158670158355,25587.60052868501,-348.35601428729933
404.05610772046066,25176.4397395937,25403.292428359375,177.51805393729958,25580.810482296674,-404.3707427029731
404.15610772046057,25062.15861863635,25405.93591473532,168.7760655175075,25574.71198025283,-512.5533616164794
404.2561077204607,25357.296746002194,25408.579401111274,160.66009279431205,25569.239493905585,-211.94274790339114
404.3561077204606,25307.956970073727,25411.22288748722,153.11213802036332,25564.335025507582,-256.3780554338555
404.4561077204605,25396.17213556906,25413.866373863166,146.08072588362901,25559.947099746794,-163.77496417773364
404.55610772046066,25506.673088350723,25416.509860239115,139.52004812269078,25556.029908361805,-49.35682001108216
404.65610772046057,25809.067603285974,25419.15334661506,133.3892354050635,25552.542582020124,256.5250212658502
404.7561077204607,25235.77338287857,25421.79683299101,127.65173541554307,25549.448568406555,-313.67518552798356
404.8561077204606,25538.298682536915,25424.440319366957,122.27477991579445,25546.715099282752,-8.416416745836614
404.9561077204605,25994.505980540827,25427.083805742903,117.22892660186932,25544.312732344773,450.1932481960539
405.05610772046066,25556.09066199977,25429.727292118856,112.48766406286684,25542.214956181724,13.87570581804539
405.15610772046057,25214.32545304665,25432.3707784948,108.02707015066167,25540.39784864546,-326.07239559881054
405.2561077204607,25545.54949692259,25435.01426487075,103.8255157044726,25538.839780575225,6.709716347366339
405.3561077204606,25790.072259191325,25437.657751246697,99.86340690935077,25537.521158156047,252.5511010352784
405.4561077204605,25653.16207233352,25440.301237622643,96.12296066195117,25536.424198284596,116.73787404892573
405.55610772046066,25313.63489348561,25442.944723998593,92.5880082186603,25535.532732217252,-221.89783873164197
405.65610772046057,25645.733805542073,25445.58821037454,89.24382314511877,25534.83203351966,110.90177202241466
405.7561077204607,25641.281178048805,25448.23169675049,86.07697020307181,25534.30866695356,106.97251109524586
405.8561077204606,25735.338309060236,25450.875183126434,83.07517232363445,25533.95035545007,201.38795361016673
405.9561077204605,25496.5355247885,25453.51866950238,80.22719324343578,25533.745862745815,-37.21033795731273
406.05610772046066,25433.062855531425,25456.162155878334,77.5227337384432,25533.684889616776,-100.6220340853506
406.15610772046057,25623.875126801497,25458.805642254276,74.95233969034663,25533.757981944622,90.1171448568748
406.2561077204607,25924.585452454623,25461.44912863023,72.50732047317213,25533.9564491034,390.6290033512232
406.3561077204606,25267.971528620288,25464.092615006175,70.179676361305,25534.27229136748,-266.3007627471925
406.4561077204605,25392.14467531361,25466.73610138212,67.96203384028284,25534.698135222403,-142.5534599087914
406.55610772046066,25324.583554747915,25469.37958775807,65.84758785518493,25535.227175613254,-210.64362086533947
406.65610772046057,25642.385374196903,25472.023074134016,63.830050161504744,25535.85312429552,106.53224990138187
406.7561077204607,25987.81297971031,25474.666560509966,61.90360305449308,25536.57016356446,451.242816145852
406.8561077204606,25726.873196032426,25477.310046885912,60.06285784806512,25537.372904733977,189.50029129844916
406.9561077204605,25658.048189255398,25479.953533261858,58.302817555459356,25538.25635081732,119.79183843807914
407.05610772046066,25582.424240253593,25482.59701963781,56.618843293943584,25539.215862931756,43.20837732183645
407.15610772046057,25462.328018901622,25485.240506013753,55.006623995820256,25540.247130009575,-77.91911110795263
407.2561077204607,25201.836949347402,25487.883992389707,53.462149059850205,25541.346141449558,-339.5091921021558
407.3561077204606,25596.951761852535,25490.527478765653,51.98168362215432,25542.509162387807,54.44259946472812
407.4561077204605,25634.098109363662,25493.1709651416,50.561746164260384,25543.73271130586,90.36539805780194
407.55610772046066,25470.01515956811,25495.814451517548,49.199088209841705,25545.01353972739,-74.99838015928253
407.65610772046057,25499.346325684743,25498.457937893494,47.890675890845756,25546.34861378434,-47.002288099596626
407.7561077204607,25458.528565663164,25501.101424269447,46.63367318922833,25547.735097458677,-89.206531795513
407.8561077204606,25623.997572100434,25503.74491064539,45.425426682869535,25549.170337328258,74.82723477217587
407.9561077204605,25550.609037331593,25506.388397021336,44.263451643541806,25550.65184866488,-0.04281133328549913
408.05610772046066,25557.6636504026,25509.03188339729,43.145419352004154,25552.177302749293,5.486347653306439
408.15610772046057,25294.061986758086,25511.675369773235,42.06914551014031,25553.744515283375,-259.68252852528894
408.2561077204607,25400.059545461314,25514.318856149184,41.03257964320278,25555.35143579239,-155.29189033107468
408.3561077204606,25292.224328966957,25516.96234252513,40.03379539686949,25556.996137922,-264.7718089550435
408.4561077204605,25500.4871915058,25519.605828901076,39.07098164387519,25558.676810544952,-58.1896190391526
408.55610772046066,25308.943779717458,25522.249315277026,38.14243432411013,25560.391749601135,-251.4479698836767
408.65610772046057,25323.93658359725,25524.89280165297,37.24654894994745,25562.13935060292,-238.20276700567047
408.7561077204607,25579.953474104095,25527.536288028925,36.38181371561086,25563.918101744537,16.035372359558096
408.8561077204606,25374.01455567594,25530.179774404867,35.54680315571053,25565.726577560577,-191.71202188463576
408.9561077204605,25533.929914132157,25532.823260780813,34.7401723035094,25567.563433084324,-33.633518952166924
409.05610772046066,25161.160597462047,25535.466747156766,33.960651304524966,25569.427398461292,-408.2668009992449
409.15610772046057,25396.614192765705,25538.110233532712,33.2070404453919,25571.317273978104,-174.7030812123994
409.2561077204607,24931.42992951891,25540.753719908662,32.47820556183074,25573.231925470493,-641.8019959515841
409.3561077204606,25755.775528299193,25543.397206284608,31.773073793122734,25575.17028007773,180.6052482214618
409.4561077204605,25071.87590432733,25546.040692660554,31.090629653520192,25577.131322314075,-505.25541798674385
409.55610772046066,25361.751991330086,25548.684179036503,30.429911393911183,25579.114090430416,-217.36209910032994
409.65610772046057,25527.17753688385,25551.32766541245,29.790007629502423,25581.11767304195,-53.94013615810036
409.7561077204607,25453.959037925386,25553.971151788402,29.17005421153532,25583.14120599994,-129.18216807455246
409.8561077204606,25044.98223796311,25556.614638164345,28.56923132311864,25585.183869487464,-540.2016315243527
409.9561077204605,25487.897904024372,25559.25812454029,27.986760780995667,25587.244885321288,-99.34698129691606
410.05610772046066,25283.4083029852,25561.901610916244,27.421903526776195,25589.323514443022,-305.915211457821
410.15610772046057,25393.10278572451,25564.54509729219,26.87395729258458,25591.419054584774,-198.31626886026424
410.2561077204607,25645.345566820633,25567.18858366814,26.342254427405564,25593.530838095547,51.81472872508675
410.3561077204606,25569.832070044085,25569.832070044085,25.826159871651434,25595.658229915738,-25.826159871652635
